_id,album_genre,artist,lastfm_id,title,emotion,summary
ObjectId(5714ded225ac0d8aee436762),Rock,Grant Lee Buffalo,TREPTGH12903D080BE,Lone Star Song,romantic,pray the holy war is endinglike in the films of hollywoodlike the films of hollywoodand the choppers are descending (easy words easy words)
ObjectId(5714ded225ac0d8aee436766),Rock,Grant Lee Buffalo,TRSILYM12903D080C4,Mighty Joe Moon,relaxing,there is no controlling himif he choose to swimmighty joe moonjoe can't control
ObjectId(5714ded225ac0d8aee43676b),Rock,Grant Lee Buffalo,TRRDYYE12903D080CD,Happiness,sad,let him bring you happiness happinessit's hard to come by i confessif you find it share it with the rest of usif you find it share it with the rest of us the rest of us
ObjectId(5714ded225ac0d8aee43676c),Rock,Grant Lee Buffalo,TRRGSQN12903D080CE,Honey Don't Think,poignant,honey don't thinkabout it too long nowyou're liable to figure me outyou don't want to figure me out
ObjectId(5714ded225ac0d8aee43720d),Indie Rock,Great Northern,TRZULTS12903C98AEE,Home,relaxing,you'll know it's overcome homewhen youthey'll be sneaking up behind you again
ObjectId(5714ded225ac0d8aee43721c),Indie Rock,Great Northern,TRGOLWI128F92F8AF4,Houses,romantic,all this time when i talk it's not realit's not real not real not real it's not realall this time when i walk i won't feel i won't feelall this time when i talk it's not real it's not real
ObjectId(5714ded225ac0d8aee437223),Indie Rock,Great Northern,TRNRWXH128F92F8B48,Driveway,sad,did you remember whatdown the old oh frontdid you have a thought ohdown the old oh front ooh
ObjectId(5714ded225ac0d8aee4372e9),Hard Rock,Great White,TRVJGDX128F42645CA,House Of Broken Love,relaxing,now i'm dealing with the devili'm sleeping with the devilin this house of broken love broken lovegoing to leave this search for love
ObjectId(5714ded225ac0d8aee4377fc),Rock,Greenwheel,TRXFWMT128F4279AFD,Shelter,angry,somewhere herei don't care if i'll ever changeno i don't care if i'll ever changesomewhere here (x2)
ObjectId(5714ded225ac0d8aee43795c),Folk,Greg Brown,TRVOLPT128F933735E,Jacob's Ladder,relaxing,we are climbing jacob's ladderbrothers sisters allwe are dancing sarah's circleevery new one makes us stronger
ObjectId(5714ded225ac0d8aee437a6f),Indie Rock,Greg Laswell,TRAYBPQ128F92FA549,Amazed,relaxing,through saying the things that you doi don't know how you do itbut you do ityou do it
ObjectId(5714ded225ac0d8aee437a73),Indie Rock,Greg Laswell,TROTLKJ128F92FA54D,Same As You,relaxing,all of everything we've seenit turns out that everything is nothingcause everything for meeverything is nothing
ObjectId(5714ded225ac0d8aee437a74),Indie Rock,Greg Laswell,TRAIVXL128F92FA54E,Through Toledo,relaxing,i need a drive up san francisco bayi'd write this song on the wayi'm not sure i belong here anywayyeah i figure one day i'll snap out of this
ObjectId(5714ded225ac0d8aee437a79),Indie Rock,Greg Laswell,TRRFGBA128F92F22E4,How The Day Sounds,relaxing,and i think i likelike how the day soundsand i think i like howthe day sounds
ObjectId(5714ded225ac0d8aee437a7c),Indie Rock,Greg Laswell,TRVHKCU128F92F229D,Embrace Me,relaxing,oh won't you embrace meoh river won't you take me out into the seaoh then won't you embrace mewon't you embrace me
ObjectId(5714ded225ac0d8aee437a7f),Indie Rock,Greg Laswell,TRINOQV128F92F22DF,It's Been A Year,sad,to make rhyme and reason of what we did now that it's been a yearand it's almost been a yearahto make rhyme and reason of what you did now that it's been a year
ObjectId(5714ded225ac0d8aee437a81),Indie Rock,Greg Laswell,TRDDPYB128F92F22E1,The One I Love,poignant,but i should probably say that i'm unsure why i'm runningyeah i should probably say that i'm unsure why i'm runningrunning away from the one i lovethe one i love
ObjectId(5714ded225ac0d8aee437a86),Indie Rock,Greg Laswell,TRKIWEP128F92F22E7,I'd Be Lying,relaxing,all i need is your handit is me after allif i ran awayif i ran another away
ObjectId(5714ded225ac0d8aee437a89),Indie Rock,Greg Laswell,TRWBCNE128F92F22EA,And Then You,relaxing,and how my thoughts they let me downand how my thoughts they spin me 'roundand how my love it's let me downand how my days they spin me 'round
ObjectId(5714ded225ac0d8aee437a8b),Indie Rock,Greg Laswell,TRKFGTY128F9346500,In Spite Of Me,sad,you seemed so close but yet so coldfor a long time i thought you'd be coming back to methose kind of thoughts can be so cruelyou seemed so close and yet so cold
ObjectId(5714ded225ac0d8aee437da6),Reggae,Gregory Isaacs,TROXXXD12903CB75E9,Night Nurse,happy,my night nurse oh goshoh the pain it's getting worsemy night nursei'm hurt my love
ObjectId(5714ded225ac0d8aee437f4d),Country,Gretchen Wilson,TRQIZVH128F428075C,Redneck Woman,happy,and i keep my christmas lights onand i know all the words to every charlie daniels songlet me get a big 'hell yeah' from the redneck girls like meand i know all the words to every ol' bocephus song
ObjectId(5714ded225ac0d8aee437f4f),Country,Gretchen Wilson,TRFIXPQ128F42824BE,Homewrecker,happy,i know what you're doin'you think you're gonna ruin what i got but you're notyeah you little go getteri'll teach you a lesson
ObjectId(5714ded225ac0d8aee437f53),Country,Gretchen Wilson,TRBTYHZ128F4280760,When It Rains,romantic,when it rains i pour a couple more roundsi turn out the light i turn up dwightand i lock my door when it rainswhen it rains i pour
ObjectId(5714ded225ac0d8aee437f57),Country,Gretchen Wilson,TRXTMLE12903CFBD22,California Girls,happy,there's a lot of good women from sacramento to caronaain't you glad there's still a few of us leftain't afraid to eat fried chicken and dirty dance to merleain't you glad you glad there's still a few of us left
ObjectId(5714ded225ac0d8aee437f5d),Country,Gretchen Wilson,TRICMQX12903CFBD28,I Don't Feel Like Loving You Today,happy,but you know i will anywayeven though we make it hard sometimesi'll wind up forgiving youbut i don't feel like loving you today
ObjectId(5714ded225ac0d8aee438647),Indie Rock,Grizzly Bear,TRIUETE128F92FEAB0,Colorado,sad,hold on tight withyou left me adriftcolorado colorado coloradowhat now what now what now what now
ObjectId(5714ded225ac0d8aee43864a),Indie Rock,Grizzly Bear,TRSBLAG128F92FF641,He Hit Me,sad,he hit mebut it didn't hurt meand i knew he loved meand when he took me in his arms
ObjectId(5714ded225ac0d8aee438653),Indie Rock,Grizzly Bear,TRYDUYU128F92F6BE0,Southern Point,happy,in the end you’ll never findyou’ll never find me nowwhen you return to meit’s not the last you’ll hear
ObjectId(5714ded225ac0d8aee438654),Indie Rock,Grizzly Bear,TRUIZXM128F92F6C19,Two Weeks,poignant,a routine malaisewould you alwaysmaybe sometimesthink of all the ways
ObjectId(5714ded225ac0d8aee438655),Indie Rock,Grizzly Bear,TRSVKGR128F92F6BEA,All We Ask,relaxing,you made the call and i just stood byand the crowds they light the carnivaland all they want another voiceand all we ask another voice
ObjectId(5714ded225ac0d8aee438656),Indie Rock,Grizzly Bear,TRCOKND128F92F6BED,Fine For Now,relaxing,there was time it took timeall the whiletry to raise their handsnot asking for your permission
ObjectId(5714ded225ac0d8aee438657),Indie Rock,Grizzly Bear,TRFPENL128F92F6BF0,Cheerleader,relaxing,god let it go i’m shooting them myselfit doesn’t mean a thing i should’ve made it matterchance and sow i’m shooting them myselfnothing changing i should’ve made it matter
ObjectId(5714ded225ac0d8aee43865c),Indie Rock,Grizzly Bear,TRLTJNN128F92F6C00,While You Wait For The Others,relaxing,so i'll ask you kindly to make your waythe perfect glarewe all fall throughand what was left
ObjectId(5714ded225ac0d8aee43865d),Indie Rock,Grizzly Bear,TRMGYUV128F92F6C06,I Live With You,relaxing,and they’ll trythey'll trythey’ll trybut yes we can
ObjectId(5714ded225ac0d8aee438b39),Hip Hop,Group 1 Crew,TRSCDAV128F92CBE75,Keys To The Kingdom,happy,lift up your head it's only begunkeep holding on and you'll see the sonkeep holding on and you'll see the son (yeaah)(chorus/reprise)
ObjectId(5714ded225ac0d8aee4391e9),Alternative Rock,Guano Apes,TRTNZJA128F4292A9D,You Can't Stop Me,happy,to love the world with all its lies(keep it to myself keep it to myself)why are you coming out to see the road of last destinationi love the world with all its lies
ObjectId(5714ded225ac0d8aee4391ea),Alternative Rock,Guano Apes,TROPJXS128F4292456,Dick,happy,walk like a stag stagtalk like a stagcome on yourselfcome onyourself
ObjectId(5714ded225ac0d8aee4391ef),Alternative Rock,Guano Apes,TRCYHJP128F42902F5,Quietly,relaxing,you're left so am iyou are leftso am iyou leave all insideyou are left so am i
ObjectId(5714ded225ac0d8aee439814),Indie Rock,Guided By Voices,TRLNQLD128F422BAC5,Postal Blowfish,happy,unless we have to jumphold your tonguegive me a kissshow me what i missed
ObjectId(5714ded225ac0d8aee439ba8),Indie Rock,Guillemots,TRBYIZA128F147A2D9,Blue Would Still Be Blue,relaxing,and the moon wouldn't start to cryi'd still make mistakeswell there'd still be day and nightwell there'd still be night and day
ObjectId(5714ded225ac0d8aee439ba9),Indie Rock,Guillemots,TRGNPXV128F149F9EA,"Annie, Let's Not Wait",happy,we could sit for yearsstaring at our fearsthey're so cutebut in the end they're just a suit
ObjectId(5714ded225ac0d8aee439d90),Hard Rock,Guns N' Roses,TRDCQGJ128F4214D8C,Nice Boys,romantic,i said nice boysnice boys don't play rock and rollyou know nice boysi'm not a nice boy and i never was
ObjectId(5714ded225ac0d8aee439d91),Hard Rock,Guns N' Roses,TRRMAVV128E0791985,Move To The City,happy,right to the citywhere the real men get itaw child ain't it a pityoh right to the city
ObjectId(5714ded225ac0d8aee439d94),Hard Rock,Guns N' Roses,TRGDSWR128E07842A5,It's So Easy,sad,it's so easy easywhen everybody's tryin' to please menow it's so easy easyit's so easy
ObjectId(5714ded225ac0d8aee439d96),Hard Rock,Guns N' Roses,TRGEUXA128E07842A7,Out Ta Get Me,angry,'cause i got somethin' 've been buildin' up insidethey're out ta get methey won't catch meso you can suck me
ObjectId(5714ded225ac0d8aee439d97),Hard Rock,Guns N' Roses,TRSDKEM128E07914DF,Mr. Brownstone,happy,i used to do a little but a little wouldn't do iti just keep tryin' to get a little bettersaid a little better than beforeno no no he won't leave me alone never
ObjectId(5714ded225ac0d8aee439d99),Hard Rock,Guns N' Roses,TRJHLZT128E0792470,My Michelle,sad,well well well you just can't tellwell well well my michellewell well well you never can tellbut till then you better
ObjectId(5714ded225ac0d8aee439d9a),Hard Rock,Guns N' Roses,TRWBRHA128E07914E2,Think About You,happy,i think about youyou know you're the one i wantdarling you're the only onei think about you yeah
ObjectId(5714ded225ac0d8aee439d9d),Hard Rock,Guns N' Roses,TRWTAQJ128F4214DA0,Anything Goes,romantic,my way your way anything goes tonightmy way your way anything goes tonight yeahoh my way your way anything goes tonightmy way your way anything goes tonight oh yeah
ObjectId(5714ded225ac0d8aee439d9e),Hard Rock,Guns N' Roses,TRSDYZJ128E07842AF,Rocket Queen,romantic,and you're a rocket queenand you're a rocket queen oh yeahi might be too muchbut honey you're a bit obscene
ObjectId(5714ded225ac0d8aee439da2),Hard Rock,Guns N' Roses,TRAYBYE128E0784626,Knockin' On Heaven's Door,relaxing,knock-knock-knockin' on heaven's doorknock-knock-knockin' on heaven's door hey hey yeahknock-knock-knockin' on heaven's door whoa whoa whoa yeahknock-knock-knockin' on heaven's door whoa whoa whoa oh yeah ow
ObjectId(5714ded225ac0d8aee439dad),Hard Rock,Guns N' Roses,TREWIXS128E0792980,Right Next Door To Hell,happy,i said i'm right next door to hellfeels like the walls are closing in on mei never thought this is where i'd bethinkin' time'll stand still for me
ObjectId(5714ded225ac0d8aee439db4),Hard Rock,Guns N' Roses,TRYXYZU128E0792987,Back Off Bitch,sad,down in the gutter dyin' in the ditchyou better back off back off bitchface of an angel with the love of a witchit's such a pity that you're such a bitch
ObjectId(5714ded225ac0d8aee439db6),Hard Rock,Guns N' Roses,TRCMZWA128E0792989,November Rain,sad,ooh don't you know you need some time all alonedon't you think that you need somebodydon't you think that you need someoneyou're not the only one
ObjectId(5714ded225ac0d8aee439db9),Hard Rock,Guns N' Roses,TRFUDGU128E079298C,Don't Damn Me,angry,when i'm holding it inside'cause i've been where i have been'cause it's all a part of mei said don't damn me
ObjectId(5714ded225ac0d8aee439dbb),Hard Rock,Guns N' Roses,TRFHSMV128E079298E,Dead Horse,happy,an i don't know why you'd be bringin' me downi'd like to think that our love's worth a tad morei'd be smilin'no way i'd be smilin'
ObjectId(5714ded225ac0d8aee439dbd),Hard Rock,Guns N' Roses,TRRRMKC128E0792990,Civil War,sad,the way we've always done beforei don't need your civil waryou're power hungry sellin' soldiersand i don't need your civil war
ObjectId(5714ded225ac0d8aee439dbe),Hard Rock,Guns N' Roses,TRCOVWH128F931ED89,14 Years,happy,you just don't step inside tobut it's beenit's been14 years of pain
ObjectId(5714ded225ac0d8aee439dc6),Hard Rock,Guns N' Roses,TRZODJZ128E0792999,So Fine,sad,i'd look right up at nighti wanna reach right up and grab one for youthe sweat i make for youyeah i think you know where that comes from
ObjectId(5714ded225ac0d8aee439dc7),Hard Rock,Guns N' Roses,TRMRCYF128E079247F,Estranged,sad,so nobody ever told you babyso what'll happen to you babyguess we'll have to wait and seei never wanted it to die
ObjectId(5714ded225ac0d8aee439dc8),Hard Rock,Guns N' Roses,TRIZVBX128E079247A,You Could Be Mine,happy,'cause you could be minei said you could be mineyou could be mineyou should be
ObjectId(5714ded225ac0d8aee439dd4),Hard Rock,Guns N' Roses,TRZMYKW128F429F880,Black Leather,romantic,scratch scratch she's clawing at the doorwhoa no i can't take it anymorei never should asked for black leatherow black leather
ObjectId(5714ded225ac0d8aee439e07),Rock,Guns N' Roses,TRTTVIE128E07929D1,Sympathy For The Devil,happy,hope you guessed my name oh yeahis just the nature of my gamehope you guessed my name um yeahis the nature of my game um baby get down
ObjectId(5714ded225ac0d8aee439e0b),Hard Rock,Guns N' Roses,TRMGSHL128F92F5E7B,Street Of Dreams,happy,i don't know just what i should doeverywhere i go i see youwhat i thought was beautiful don't live inside of you anymoreyou know it's what you planned this much is true oh oh
ObjectId(5714ded225ac0d8aee439e0d),Hard Rock,Guns N' Roses,TRNOCCO128F92F5E7D,There Was A Time,happy,yeah there was a timedidn't want to know it alland i don't wanna know it nowthere was a time (i was there for you)
ObjectId(5714ded225ac0d8aee439e0e),Hard Rock,Guns N' Roses,TRAWYNV128F92F5E7E,Catcher In The Rye,relaxing,we're not the only onesthat's what the old folks sayoooh the catcher in the rye againthat's what the young folks say
ObjectId(5714ded225ac0d8aee439e14),Hard Rock,Guns N' Roses,TRSMNRM128F92F5E84,This I Love,sad,and now i don't know whyso if she's somewhere near mei hoped she'd never leave meso now i don't know why
ObjectId(5714ded225ac0d8aee43a2b3),Alternative Rock,Guster,TRJRPJG128F93278A6,Window,relaxing,you say go slowbut something's right behind mei will come downoh no
ObjectId(5714ded225ac0d8aee43a2ba),Alternative Rock,Guster,TRDCECE128F93278C9,Parachute,relaxing,blindly falling fasteroh know the place i'm leavingoh find myself convincingknew what was me
ObjectId(5714ded225ac0d8aee43a415),Punk Rock,Guttermouth,TRDLJRM128F428A850,I'm Destroying The World,funny,i'm destroying the worldi don't really give a shit'cause it feels so god damn cooli don't really give a shit no
ObjectId(5714ded225ac0d8aee43a495),R&amp;B,Guy,TRSHURD128F1495691,Teddy's Jam 2,relaxing,let me see you cruisin' on the dance floor babyshake it by me3 - shake shake it babyshake ya booty shake ya booty
ObjectId(5714ded225ac0d8aee43a496),R&amp;B,Guy,TROYELE128F1495692,Let's Chill,relaxing,and let’s settle down (come here baby)just me and youand let’s settle down (oh oh)an that’s what i wanna do (that’s all i want to do with you)
ObjectId(5714ded225ac0d8aee43a49e),R&amp;B,Guy,TRWPNAB128F149569A,Yearning For Your Love,relaxing,my heart is yearning for your loveyou can't keep runnin' in and out of my lifeso many times i need to have you by my sidemy heart is yearning for you
ObjectId(5714ded225ac0d8aee43a49f),R&amp;B,Guy,TRUEGKX128F149569B,Smile,relaxing,there's no love like our lovethat no one's ever knownyou take me in your armsand hold me till it's all that i am conscious of endlessly
ObjectId(5714ded225ac0d8aee43a9e4),Pop,Gwen Stefani,TRGWWIQ128F148FE2B,Wind It Up,happy,they like the way we react every time we hear theevery time the bass banglet the beat wind you upand don't stop till your time is up
ObjectId(5714ded225ac0d8aee43a9ed),Pop,Gwen Stefani,TRGXIGL128F932128E,Early Winter,sad,i always was one for cryinglooks like an early winter for usan early winteroh i need you to turn me over
ObjectId(5714ded225ac0d8aee43a9ee),Pop,Gwen Stefani,TRHFPWS128F933AF54,Now That You Got It,happy,now that you got it what you gonna do about itwhat you gonna do about it what you gonna do about itif i'm really your baby then share with me your secrets and allwhat you gonna do about it what you gonna do about it (hey hey hey) (oh)
ObjectId(5714ded225ac0d8aee43a9ef),Pop,Gwen Stefani,TRUBQNM128F4291A22,4 In The Morning,sad,you've got to give me everythingyou know i give you all of mei give you everything that i amand i want to make it worth the fight
ObjectId(5714ded225ac0d8aee43a9f1),Pop,Gwen Stefani,TROCYJD128F148FE32,Fluorescent,romantic,i'm in love in love with a dreami can't believe you're still inside my bedi nearly walked awayi didn't think we'd still be rollin'
ObjectId(5714ded225ac0d8aee43a9f2),Pop,Gwen Stefani,TRPUPKL128F92E2C4B,Breakin' Up,romantic,you know you know you want to call me backwe're breakin' up up up upyou are acting like i'm starvin' you out and my battery is gettin' lowi need to call you back so i can hear you better
ObjectId(5714ded225ac0d8aee43a9f3),Pop,Gwen Stefani,TROXBCF128F933AF5C,Don't Get It Twisted,happy,what's the matter with me i'm acting really oddthis is the most craziest shit ever uh-oh woahthis is the most craziest shit ever here we go woahhere we go woah
ObjectId(5714ded225ac0d8aee43a9f4),Pop,Gwen Stefani,TRYSDYR128F933AF5D,U Started It,romantic,i know you're right you wini don't want any part of ityou know what i'm like i give ineven though you started it
ObjectId(5714ded225ac0d8aee43a9f5),Pop,Gwen Stefani,TRPTHBJ128F148FE36,Wonderful Life,sad,i haven't thought of you for years you knowthe last to love you the last to hold youand you were the first i trustedwhy'd you have to say goodbye
ObjectId(5714ded225ac0d8aee43cc23),Rock,Handsome Furs,TRHAPNK128F4288431,Handsome Furs Hate This City,relaxing,so black out million screensand wire up the floorso black out a million dreamsand wire up all the floors
ObjectId(5714ded225ac0d8aee43d0a1),Country,Hank Williams,TRMCCNB128F9308F5F,Your Cheatin' Heart,sad,your cheatin' heart will tell on youyou'll toss aroundyou'll walk the floorthe way i do
ObjectId(5714ded225ac0d8aee43e343),Pop,Hanson,TRNIBSC128F1453461,Where's The Love,happy,it's not enoughgive it upit makes the world go 'round and around and around and aroundjust give it up
ObjectId(5714ded225ac0d8aee43e347),Pop,Hanson,TROTLOB128F1453462,I Will Come To You,relaxing,i will come to youoh i will come to youwhen the night is dark and stormyyou won't have to reach out for me
ObjectId(5714ded225ac0d8aee43e38c),Rock,Hanson,TRRBAOJ128F428BCDC,Every Word I Say,happy,i want you for alwaysi hear your name in every word i sayso today i feel i can't losei'm a fool and that's okay
ObjectId(5714ded225ac0d8aee43e38f),Rock,Hanson,TRMWWVL128F428BC6C,Strong Enough To Break,happy,things keep coming and i keep wonderingi start feeling the walls close ini start feeling i'm strong enough to breakoh i start feeling i'm strong enough to break
ObjectId(5714ded225ac0d8aee43e391),Rock,Hanson,TRTJZCC128F428BCE3,Underneath,sad,and you're making it hard to breatheyou'll find me underneathcan't you seeyou'll find me
ObjectId(5714ded225ac0d8aee43e392),Rock,Hanson,TRIAVII128F428BCE4,Hand In Hand,angry,so if you're gonna lieat least you could just let us diewell at least you could just let us dieat least you could just said goodbye
ObjectId(5714ded225ac0d8aee43e396),Rock,Hanson,TRPUWCG128F145346D,This Time Around,relaxing,yeahyou can't say i didn't give iti won't wait another minutewhoa yeah
ObjectId(5714ded225ac0d8aee43e398),Rock,Hanson,TRNUXEL128F428BCEC,If Only,happy,i want to hold you and love you in my arms and thenif only i had the guts to feel this wayif only i'd take you in my arms and sayi want to hold you love you in my arms and then
ObjectId(5714ded225ac0d8aee43e509),Alternative Rock,Happy Mondays,TRQVWED128F146852D,Kinky Afro,happy,and i don't dig what you gotta sayso come on and say itand i don't hear what you gotta sayso go on and say it
ObjectId(5714ded225ac0d8aee43e50d),Alternative Rock,Happy Mondays,TREKHOL128E078BDD4,Loose Fit,relaxing,say what you're sayin'go where you're goin'think what you're thinkin'pay what you're payin'
ObjectId(5714ded225ac0d8aee43e50f),Alternative Rock,Happy Mondays,TRWFFPX128E078BDD5,Bob's Yer Uncle,romantic,what do you want to hear when we're making lovecan i take you from behind and hold you in my armswhy don't you do it to mewhat can i say to you when we're making love
ObjectId(5714ded225ac0d8aee43e510),Alternative Rock,Happy Mondays,TRENQKJ128F426DD4B,Step On,happy,you know he's gonna take away your promised landdon't you know he can make you forget you're a mandon't you know he can make you forget you're a man you're a mandon't you know he can make you forget you're the man (you're the man)
ObjectId(5714ded225ac0d8aee43ec10),R&amp;B,Harold Melvin & The Blue Notes,TRUVZUP128F92FE571,I Miss You,relaxing,(miss you miss you) i swear i do(miss you) mmm hmm(miss you)oh lord (miss you)
ObjectId(5714ded225ac0d8aee43ec13),R&amp;B,Harold Melvin & The Blue Notes,TRTOZDP128F92F341B,If You Don't Know Me By Now,romantic,if you don't know me by now (if you don't know me)you will never never never know me (no you won't)if you don't know me by now (you will never never never know me)you will never never never know me (ooh)
ObjectId(5714ded225ac0d8aee43ec25),R&amp;B,Harold Melvin & The Blue Notes,TRCHRMK128F426EA9F,Bad Luck,happy,you got bad luck (that's what you got that's what you got) oh yeahyou got bad luck (that's what you got that's what you got) uh-huh(bad luck that's what you got that's what you got) and all the stars(bad luck that's what you got that's what you got) ha ha yeah yeah i got it
ObjectId(5714ded225ac0d8aee43f32d),Rock,Harry Nilsson,TRPUEOU128F9342164,The Moonbeam Song,happy,or danced about the weathervaneand wondered where the train has beenor danced about the weather vaneand wonder where the train has been
ObjectId(5714ded225ac0d8aee43f339),Rock,Harry Nilsson,TRRMWNG128F42AD78C,Spaceman,sad,that's what i wanted to beis all she ever say to mehey mother earth better bring me back downyou know i wanted to be a spaceman
ObjectId(5714ded225ac0d8aee43f4ec),Alternative Rock,Harvey Danger,TRFLNKX128F9339775,Flagpole Sitta,happy,i run it up the flagpole and see who salutesand i'm so hot 'cause i'm in helland it's a sin to live so welland it's a sin to live this well
ObjectId(5714ded225ac0d8aee43f75f),Death Metal,Hate Eternal,TRIMAXG12903CDD5B3,King Of All Kings,happy,for thy dominion i shall proclaimi am the king of all kingsi abomination evil supremei am religion i am dominion
ObjectId(5714ded225ac0d8aee43fd4c),Christian Rock,Hawk Nelson,TRCDPKD128F14ADE13,California,happy,let's pack up and move to californiai'm wired about to pick up my boardhop on board before we get olderraise your hands we're heading for the border
ObjectId(5714ded225ac0d8aee43fd4f),Christian Rock,Hawk Nelson,TRMOUUU128F14ADE16,From Underneath,happy,i may never know how it feels to stand beside youor take your handand i may never know what it's like to see you smileor know you'd be proud of me
ObjectId(5714ded225ac0d8aee43fd55),Christian Rock,Hawk Nelson,TRRLMQR128F14ADE1C,First Time,happy,for the first time in my whole lifefor the last time i'm falling behindand nothing out there will change my mindand nothing out there will change me
ObjectId(5714ded225ac0d8aee43fd57),Christian Rock,Hawk Nelson,TRSSXEP128F14ADE1E,Late Show,happy,i wont forget that night i saw her at the moviesshe has this glow about her you'd catch it whenever she talksand then we'll talk listenin to punk rockwe'll hang out and wait untill the sun comes up
ObjectId(5714ded225ac0d8aee43fd58),Christian Rock,Hawk Nelson,TRZMZAN128F14ADE1F,36 Days,sad,lights go down the noise has fadedall is lost but not forgottenone by one the fights we've foughtand soon we'll be back on the road again
ObjectId(5714ded225ac0d8aee43fd5a),Christian Rock,Hawk Nelson,TRGLHXP128F426EBE4,The One Thing I Have Left,happy,and you can take the one thing i have lefti'd give it all away for so much lessbeat me to the ground & take my breathbut you can't take who i am
ObjectId(5714ded225ac0d8aee43fd5b),Christian Rock,Hawk Nelson,TRXQVUD128F429B81F,The Show,happy,let's take 'em to the showwhoa-oh c'monwhoa-oh let's goturn up your radio
ObjectId(5714ded225ac0d8aee43fd66),Christian Rock,Hawk Nelson,TRMWXAN128F427C758,You Have What I Need,happy,i don't want it this confusioni don't want a false solutioni want what you have 'cause you have what i needit took forever just to realize that i had to give
ObjectId(5714ded225ac0d8aee43fd67),Christian Rock,Hawk Nelson,TRIWBQL128F427C75A,Friend Like That,happy,let me hear you saymake some noise if you feel this wayif you've got a friend like thatif you know what i'm talkin' about
ObjectId(5714ded225ac0d8aee4407f9),Indie Rock,Headlights,TRSVUAU12903CA5ECD,TV,happy,there's a back door that isn't easy to findand i can't even stand to watch the tvthe liars and the killers keep staring at mei can't even stand to watch the tv
ObjectId(5714ded225ac0d8aee440807),Indie Rock,Headlights,TRNNOYP128F4260CB2,Cherry Tulips,happy,and in the middle of the nighti want the sea (all lined up into me)i want the whole sea (an endless cherry street)for you and me (all just for you and me)
ObjectId(5714ded225ac0d8aee440990),Rock,Heart,TRGRNUD128F42BC483,Magic Man,happy,"""come on home girl"" he said with a smile""you don't have to love me yet let's get high awhile""""i'm a magic man""he's a magic man"
ObjectId(5714ded225ac0d8aee44099a),Rock,Heart,TRLKOGJ128F932D230,Barracuda,happy,you better make up something quickyou gonna burn burn burn burn burn to the wickno you better make up something quickyou gonna burn burn burn burn burn it to the wick
ObjectId(5714ded225ac0d8aee4409b1),Rock,Heart,TRQFNBB128F932D219,Straight On,happy,comin' straight on for youstraight on straight on for youstraight on for youi'm straight on for you
ObjectId(5714ded225ac0d8aee4409be),Rock,Heart,TRYXSUO128F932D228,Even It Up,happy,but i guess that it went to your headbut you ain't paid yours yeti don't want to bum it allbut this axe she got to fall
ObjectId(5714ded225ac0d8aee4409cd),Rock,Heart,TRZWCYG128F426E236,Tell It Like It Is,romantic,don't play with my heart it makes me furiousbut if you want me to love youdon't play don't play with my heart it makes me furiousbut if you want me to love you then baby i will you know i will
ObjectId(5714ded225ac0d8aee4409ea),Rock,Heart,TRQRZHW128F42798CB,Never,sad,cause somebody won't let you inyour chance to let me knowwe can't go onwe will surely never get away
ObjectId(5714ded225ac0d8aee4409eb),Rock,Heart,TRQCWIN128F1456FB8,These Dreams,relaxing,these dreams go on when i close my eyesevery second of the night i live another lifeevery moment i'm awake the further i'm away(every single second) every second of the night i live another life
ObjectId(5714ded225ac0d8aee4409f2),Rock,Heart,TRTOLKB128F14571B5,Who Will You Run To,romantic,you want to taste itwho will you run to when it all falls downwho's gonna pick you world up off the groundwho's goona love you baby as good as i
ObjectId(5714ded225ac0d8aee4409f3),Rock,Heart,TRZIWKW128F92C959B,Alone,sad,i wonder where you are tonight'til now i always got by on my owni never really cared until i met youhow do i get you alone
ObjectId(5714ded225ac0d8aee440a1f),Rock,Heart,TRUTEMH128F14663B0,Will You Be There (In The Morning),relaxing,will you be there when i want towill you be there when i wake upi need you to be thereyou're so close to me but i feel so alone
ObjectId(5714ded225ac0d8aee440ee8),R&amp;B,Heather Headley,TRSMVGB128F42B01D0,In My Mind,relaxing,in my mind i’ll always be his ladyin my mind i’ll always be his girlonly time will tell if i’m his ladybut in my mind i’ll always be his girl
ObjectId(5714ded225ac0d8aee440eeb),R&amp;B,Heather Headley,TRUBEDK128F42B01C6,I Didn't Mean To,relaxing,all the thoughts running through your mindall that you could findand the pain of losing everything comes over youall you can say is that 'you didn't mean to'
ObjectId(5714ded225ac0d8aee440fbe),Indie Rock,Heatmiser,TRBNAQA128F425D062,The Fix Is In,relaxing,i can't stand by here waiting while they dumb me downi fit the perfect picture that you want for allthe fix is in i'm going where i don't belongi can't stand by here waiting while you dumb me down
ObjectId(5714ded225ac0d8aee44106d),Pop,Heather Nova,TREORGQ128F932481D,Maybe An Angel,romantic,where the earth should beand when you said that you were dead i hung onsomething i feelyou are an angel or maybe you could've been
ObjectId(5714ded225ac0d8aee441074),Indie Rock,Heather Nova,TRRPJZJ128F93240FD,Walk This World,relaxing,with the light in our eyes it's hard to seeand i'm sucked in by the wonder and i'm fucked up by the liesi want you to come i want you to comeand i see you in the garden and i feel you plant the seed
ObjectId(5714ded225ac0d8aee441075),Indie Rock,Heather Nova,TRVPRGC128F93241AE,Heal,sad,just a little strength in our heartsjust a little breath on the water now is all we needjust a little a strength in our heartsjust a little breath on the water now
